"model","model.formula","bh","WT","SPCD","nobs","B1","B2","B3","seB1","seB2","seB3","pB1","pB2","pB3","RMSE","AIC","meanBIAS","meanAbsBIAS","meanLowDBHRes","meanMidDBHRes","meanUppDBHRes","B3_test","ierr","notes"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,693,100326,4.86869792072567,-11.5978433923744,3.54523350966317,0.00510419521908514,0.0873609533809486,0.0286894774693852,0,0,0,3.38999313124109,687101.767135264,0.00522880828173593,6.29258638520527,-0.0111867685770529,0.108277523089796,-0.0814043296675356,0,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,931,28577,4.6540349747199,-8.1035531668026,2.55894706503012,0.0104984411762997,0.148149508431795,0.0554849155996193,0,0,0,3.97278207514566,205086.317135191,-0.0301754187777557,7.54779049219114,-0.228621251577193,0.392605227420752,-0.254533784388207,2.29960719496323e-171,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,591,32091,4.39944337383788,-7.66963587482754,2.2940374846266,0.0117939748457348,0.143422134376304,0.049824621606779,0,0,0,2.83364888136393,193772.796144946,-0.00887813997017241,4.16368340901515,-0.0198786982098659,0.0034325852810165,-0.0101883069816679,3.43395867094163e-147,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,131,1095023,5.12358039716932,-14.6188636258103,3.89991706965602,0.00180990588689427,0.0372195341999689,0.0126728264898213,0,0,0,3.81434527302889,8191578.3003865,-0.00290925620324881,8.27822677247473,-0.0755003860265754,0.230151992363384,-0.163379814582284,0,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,802,232468,4.90901329962587,-11.1083568538124,3.33901573812732,0.00231203100195813,0.0469578619785244,0.0195085710498972,0,0,0,3.40856206093638,1734005.86197846,0.0256575144324192,8.37392669354858,0.295803712528122,-0.351559924410373,0.132725268927292,0,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,115,2889,5.09368354182935,-14.6803228352728,4.19123086400962,0.0228586936233584,0.52368980324806,0.184627823008035,0,3.88846231393458e-153,4.15306225645981e-105,3.76474075872113,21854.0385349545,-0.022676646093944,9.01333154082486,-0.515372754506602,0.78744987223616,-0.34010705601139,8.95650690563168e-64,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,316,542572,4.70232141565668,-7.66543432927599,2.57002017721517,0.00165096944536182,0.0248528788394501,0.0104229891521791,0,0,0,3.56135336933845,3906966.33485924,-0.0173672880170189,7.30642378695146,-0.0990679070854459,0.244191334134736,-0.197224839358813,0,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,653,33899,4.65346269971081,-7.0956353725355,2.17944112875416,0.0073692232383792,0.0996164663423836,0.0397851556864241,0,0,0,3.98406011558565,243663.987668635,-0.00923349924506421,6.96333499464125,-0.0116526392833069,0.0689970275660894,-0.0850515955840227,1.06939530120479e-190,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,111,168001,4.9748965699909,-10.3218118562266,2.15867385340624,0.00371798362488433,0.0616238413495293,0.0241663380897165,0,0,0,3.69799339755326,1245396.53573888,0.0126639421329944,7.91341508108484,0.25590170492048,-0.203456201507701,-0.0144580205452738,0,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,121,53877,4.82299048139532,-8.85074488042355,1.81589275814635,0.00503086780039574,0.081169530318386,0.0340162530200235,0,0,0,3.69474117731586,404091.111855922,-0.00201309802964039,8.40780791900901,-0.0699897465610673,0.298885242101102,-0.234934789628955,1.82545593693754e-126,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,826,14158,4.66923438505694,-9.2422851187548,2.89837597593209,0.0125360011252896,0.224196862867533,0.0991037021160143,0,0,1.29547170736252e-182,3.8752907679964,108105.022734327,0.00532065453852596,9.2511364687728,-0.0455807335500353,0.232649100575787,-0.171095616932511,9.14384475194441e-81,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,694,77189,4.78366213671144,-9.15886473323237,2.90880863813096,0.00520731574931227,0.0864567411434248,0.0345943065435207,0,0,0,4.02493558928005,578047.46188869,0.00701987861484074,8.43352361769231,-0.0622341551680487,0.241565138783432,-0.158277772086862,0,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,221,24867,4.92520177027309,-10.8301465680373,2.61581151133437,0.0073268659803312,0.153732562883307,0.0681784238284507,0,0,6.10610651712226e-313,4.25530156690089,199920.099701767,0.109805180784876,11.0085425905925,0.237688843865606,-0.0676563766603198,0.159383075149343,8.34911623300186e-123,0,"fit"
